national_id,full_name,dob,nationality,is_blacklisted,past_default,credit_history_years,interest_rate
66424867832,Doan Ngoc Thinh,9/5/1988,Vietnam,0,0,12,18%
93430065840,To Dinh Loc,1/11/1990,Vietnam,0,0,6,18%
48487823287,Ho Thuy Ha,7/22/2002,Vietnam,0,0,3,18%
60465779670,Ngo Diem Tu,1/24/1951,Vietnam,0,0,9,18%
36576218331,Dinh Huu Dat,9/15/1991,Vietnam,0,0,5,18%
56163545466,Phung Quoc Vy,2/8/1962,Vietnam,1,1,14,18%
15934824295,Trinh Anh Linh,11/28/1988,Vietnam,0,0,0,18%
73046111286,Dinh Tuyet Thao,12/18/1996,Vietnam,1,0,9,18%
63229788698,Duong Anh Tu,9/25/1938,Vietnam,0,0,0,18%
79370760670,Kieu Thu Dat,2/14/1953,Vietnam,0,0,0,18%
96171883791,Ho Bao Vy,6/1/1933,Vietnam,0,0,0,18%
85292927910,Dinh Tuan Lan,3/26/1978,Vietnam,0,0,7,18%
76739168133,Bui Anh Dung,2/4/1969,Vietnam,0,0,0,18%
62532902497,Tran Phuong Cuong,3/31/1957,Vietnam,1,1,11,18%
84461326123,Ngo Phuong Yen,8/20/1969,Vietnam,1,1,6,18%
73565406189,Huynh Duc Vy,3/28/1971,Vietnam,0,0,0,18%
50181485714,Nguyen Duc Nghia,5/9/2005,Vietnam,1,1,1,18%
63290763733,Mai Anh Kien,8/15/1964,Vietnam,1,1,1,18%
64323308052,Vu Phuong Phong,10/1/2002,Vietnam,1,1,1,18%
79614451242,Pham Anh Thao,1/20/1975,Vietnam,0,0,0,18%
42695546235,Trinh Thanh Binh,12/27/1966,Vietnam,0,0,0,18%
90070688631,Ho Manh Loc,12/31/1986,Vietnam,1,1,5,18%
12491949757,Kieu Tuyet Tu,10/8/1961,Vietnam,1,0,1,18%
35981346029,Mai Tuan Toan,10/31/1961,Vietnam,0,0,0,18%
36550596892,Chau Anh Son,2/9/1985,Vietnam,1,1,14,18%
61180418773,Dao Duc Huong,1/14/1958,Vietnam,1,1,19,18%
38565743158,Vu Quang Vy,9/18/2003,Vietnam,0,0,4,18%
30663333963,Bui Phuong Thinh,5/3/1945,Vietnam,1,1,9,18%
71467473797,Huynh Manh Ha,12/23/2004,Vietnam,0,0,2,18%
59123419275,Bui Nhu Khoa,7/13/2008,Vietnam,0,0,0,18%
23714950621,Bui Gia Anh,8/8/1961,Vietnam,1,1,1,18%
35269272270,Vu Minh Giang,11/17/1956,Vietnam,0,0,21,18%
71499033650,Ngo Dinh Thinh,6/15/1992,Vietnam,1,1,9,18%
37780503955,Lam Van Ha,11/20/2003,Vietnam,1,0,4,18%
46382194226,Dang Minh Nghia,10/17/1953,Vietnam,1,1,11,18%
44367362598,Duong Thuy Phong,11/29/1979,Vietnam,1,1,21,18%
44880897411,Dang Nhu Phong,3/3/1974,Vietnam,0,0,9,18%
64788074735,To Phuc Thao,7/25/1999,Vietnam,1,1,3,18%
23858813613,Huynh Tien Loc,11/3/1997,Vietnam,1,1,8,18%
96662081415,Ly Thi Son,1/23/1986,Vietnam,0,0,0,18%
88446560425,Pham Van Dung,9/16/1997,Vietnam,0,0,1,18%
31334730620,Ho Quoc Tai,5/30/1965,Vietnam,1,1,1,18%
79631234500,Ly Phuong Hieu,2/19/1992,Vietnam,1,1,3,18%
52582200304,Do Thanh Phuc,3/18/1956,Vietnam,0,0,2,18%
55337470529,To Huu Hoa,10/27/2006,Vietnam,0,0,0,18%
97417183437,Le Thi Quy,10/5/1999,Vietnam,0,0,0,18%
81185778049,Phung Anh Thang,2/5/1958,Vietnam,0,0,8,18%
40651040568,Duong Thi Ha,6/6/2000,Vietnam,0,0,0,18%
95307978858,Mac Bao Phong,3/25/1994,Vietnam,1,0,2,18%
84857509522,Dao Quoc Ha,9/5/2000,Vietnam,1,0,4,18%
11685200202,Ngo Phuc Loc,9/27/1999,Vietnam,1,1,1,18%
47867057022,Do Quoc Loc,6/6/1990,Vietnam,0,0,0,18%
75166363821,Vu Nhu Cuong,11/23/1995,Vietnam,1,0,4,18%
43581607030,Chau Manh Linh,3/29/1979,Vietnam,1,0,9,18%
25897757496,Huynh Huy Nhat,10/10/2008,Vietnam,0,0,0,18%
32916697562,Kieu Quang Huong,7/2/1979,Vietnam,1,1,4,18%
50134099198,Lam Duc Phong,2/16/1964,Vietnam,0,0,8,18%
92241392789,Trinh Thu Nghia,1/7/1972,Vietnam,0,0,0,18%
48415163605,Bui Nhu Nhan,5/23/1943,Vietnam,1,1,11,18%
77261273896,Do Manh Dat,10/7/1990,Vietnam,0,0,0,18%
41532738669,Pham Tuyet Dung,12/19/2005,Vietnam,0,0,0,18%
10823347166,Dinh Ngoc Nhan,2/1/2001,Vietnam,0,0,0,18%
51953311685,Truong Duc Quy,6/5/2007,Vietnam,0,0,0,18%
16406606854,Hoang Gia Diep,3/11/2005,Vietnam,1,1,1,18%
97452473336,Ngo Huu Loc,4/6/1978,Vietnam,1,0,6,18%
14848340752,Chau Huy Nhat,11/29/1998,Vietnam,0,0,0,18%
46117710303,Truong My Nhan,9/11/1955,Vietnam,1,0,3,18%
63071883358,Huynh Thuy Giang,10/16/1934,Vietnam,1,0,11,18%
98132258624,Trinh Quang Ha,11/18/1972,Vietnam,1,0,4,18%
37384504723,To Dinh Mai,7/26/1993,Vietnam,1,1,2,18%
51759516899,Chau Hoang Tu,11/28/1946,Vietnam,0,0,9,18%
57371206536,Vu Nhu Tu,6/15/1988,Vietnam,0,0,5,18%
78843573197,Vo Quoc Nhat,12/22/1943,Vietnam,0,0,0,18%
42766701281,Hoang Dinh Tu,1/17/1962,Vietnam,0,0,14,18%
46392230746,Bui Thi Dung,10/21/1998,Vietnam,0,0,6,18%
55646255408,Ngo Gia Huong,3/13/1984,Vietnam,1,1,2,18%
87893244679,Do Quoc Thang,11/27/2001,Vietnam,1,0,1,18%
89511709750,Dang Quang Giang,6/7/1954,Vietnam,0,0,0,18%
80061498297,Doan Tuan Nam,3/27/1965,Vietnam,0,0,0,18%
88720917472,Mac Ngoc Phuc,3/14/1940,Vietnam,0,0,11,18%
75573790814,Dao Ngoc Mai,5/21/1998,Vietnam,1,1,2,18%
12406951527,Mac Huy Thao,11/7/1977,Vietnam,1,0,5,18%
66282219853,Dinh Quoc My,12/2/2000,Vietnam,1,1,1,18%
77670708001,Truong Quang Tai,1/15/1994,Vietnam,1,1,1,18%
22067721224,Phan Huu Yen,3/13/2005,Vietnam,1,1,1,18%
75777753742,Lam Dinh Diep,2/25/1993,Vietnam,0,0,6,18%
21165282049,Lam Huu Kien,10/2/1994,Vietnam,1,0,4,18%
20913784140,Mai Anh Khoa,7/15/1960,Vietnam,1,1,2,18%
22563664425,Huynh Dinh Nhat,10/3/1962,Vietnam,1,1,1,18%
27388550141,Ly Huy Nhat,11/23/1987,Vietnam,1,1,7,18%
17028651954,Vo Manh Hieu,7/4/1931,Vietnam,0,0,0,18%
45709245527,Dinh Gia Linh,10/18/1987,Vietnam,0,0,6,18%
28836974594,Le Thanh Linh,6/26/2008,Vietnam,0,0,0,18%
77820761161,Nguyen Thi Nhat,2/4/2000,Vietnam,1,0,7,18%
21699585607,Truong Hoang Kien,9/29/1960,Vietnam,1,0,1,18%
28058932710,Kieu Tuyet Ha,4/15/1989,Vietnam,1,1,3,18%
34608015545,Mac Hoang Phong,9/6/1971,Vietnam,1,1,2,18%
60592345115,Hoang Bao Diep,5/25/1959,Vietnam,1,1,18,18%
58018185128,Le Phuc Thang,4/20/2000,Vietnam,1,1,2,18%
10736898282,To Hoang Dat,4/13/2001,Vietnam,1,1,1,18%
88680557377,Ho Diem Khoa,9/2/1959,Vietnam,0,0,17,18%
93757395155,Chau Tien Huong,5/4/1974,Vietnam,1,1,21,18%
33397496515,Mac Quoc Ha,6/2/1980,Vietnam,1,1,4,18%
59184162434,Phan Thi Ha,5/19/1961,Vietnam,1,1,23,18%
92971905127,Do Quang Thao,5/14/1950,Vietnam,1,1,4,18%
78349168263,Phung Huu Khang,4/6/1963,Vietnam,1,1,1,18%
21757824449,Chau Thi Son,9/30/1952,Vietnam,0,0,0,18%
60816349575,Mac Ngoc Tu,4/3/1968,Vietnam,1,0,2,18%
15677152736,Chau Thu Binh,6/18/1995,Vietnam,1,1,7,18%
77537018185,Huynh Thi My,4/15/1998,Vietnam,0,0,9,18%
30118002260,Vo Anh Thinh,7/5/1997,Vietnam,0,0,6,18%
73207671689,Do Bao Toan,10/13/1987,Vietnam,1,1,6,18%
55605761098,Dinh Thuy Nhan,12/19/1956,Vietnam,0,0,0,18%
11320737452,Dinh Anh Ha,1/4/1950,Vietnam,0,0,0,18%
66942561827,Hoang Xuan Khoa,11/2/2004,Vietnam,0,0,3,18%
27808581252,Le Minh Kien,3/23/1989,Vietnam,1,0,14,18%
67209952212,Dang Thanh Thang,6/23/1985,Vietnam,1,1,14,18%
54936259854,Dinh Gia Yen,8/17/2003,Vietnam,0,0,0,18%
84961448850,Truong Thanh Trung,5/14/1997,Vietnam,1,1,1,18%
46588864888,Ho Duc Thang,7/1/1997,Vietnam,1,0,4,18%
54472964292,Dinh Quang Nghia,4/17/2001,Vietnam,1,0,4,18%
14786787567,Pham Dinh Trung,4/27/1934,Vietnam,1,1,1,18%
45909051108,Duong Nhu Yen,7/30/1979,Vietnam,1,1,20,18%
11283258915,Dang Duc Dat,1/14/1957,Vietnam,0,0,0,18%
26097494590,To Manh Yen,9/5/1971,Vietnam,1,1,2,18%
24949490728,Nguyen Minh Tu,9/1/1976,Vietnam,1,1,1,18%
28683053332,Vo Tuyet Diep,2/4/1989,Vietnam,0,0,3,18%
59045228588,Ngo Quang Thinh,2/17/1979,Vietnam,1,0,2,18%
66966662916,Dang Thi Khang,8/31/1999,Vietnam,0,0,0,18%
46090362381,Le My Vy,4/9/1970,Vietnam,1,1,3,18%
81535224252,Ngo Quang Nam,4/20/1976,Vietnam,1,1,12,18%
85791564072,Tran Thuy Son,4/21/1961,Vietnam,1,1,15,18%
45295291095,Do Quang Trung,3/9/2004,Vietnam,0,0,0,18%
69323751702,Ho Quoc Ha,9/7/2004,Vietnam,0,0,0,18%
57438016407,Dang Hoang Mai,12/7/1953,Vietnam,0,0,2,18%
52854700970,Huynh Van My,5/20/1966,Vietnam,0,0,0,18%
14680189370,Truong Thuy Anh,5/31/1944,Vietnam,0,0,15,18%
30478652909,Dinh Huy Hieu,1/22/1961,Vietnam,0,0,9,18%
80165399423,Trinh Gia Trung,7/18/1997,Vietnam,1,1,3,18%
46759514345,Vu Duc Dat,10/21/1967,Vietnam,1,0,6,18%
46193425498,Doan Bao Nam,2/2/1935,Vietnam,1,1,11,18%
16838203584,Ngo Thi Lan,3/3/1963,Vietnam,1,1,2,18%
73050461483,Tran Huu Tu,9/27/1986,Vietnam,0,0,0,18%
85755293016,Dang Tuan Thao,4/2/1996,Vietnam,0,0,9,18%
63765093693,Chau Huu My,5/17/1987,Vietnam,0,0,2,18%
33033809610,Ly Ngoc Khoa,1/12/1934,Vietnam,1,1,6,18%
34289844390,To Tuyet Hoa,7/4/1987,Vietnam,1,0,18,18%
58105223630,Dao Duc Son,2/23/1984,Vietnam,0,0,11,18%
60916384420,Ho Nhu Mai,4/30/1963,Vietnam,0,0,19,18%
65434907493,To Bao Diep,5/1/1990,Vietnam,1,1,13,18%
63305424215,Mac Quoc Tu,6/18/1963,Vietnam,1,1,1,18%
66042618699,Chau My Quy,1/27/1989,Vietnam,0,0,0,18%
68757517366,Nguyen Diem Khoa,1/10/1991,Vietnam,1,1,6,18%
44092552788,Le Tuan Loc,9/24/1950,Vietnam,1,1,6,18%
91699015873,Lam Quang Nhat,2/28/1964,Vietnam,1,0,7,18%
78861195134,Chau Bao Dung,9/3/1970,Vietnam,0,0,4,18%
53520570040,Hoang Anh Ha,11/21/1998,Vietnam,0,0,2,18%
67252315624,Chau Huy Hieu,12/16/1982,Vietnam,1,0,7,18%
18890384280,Dang Ngoc Nam,8/3/1996,Vietnam,1,1,2,18%
83809061266,Nguyen Minh Phuc,8/10/1990,Vietnam,1,0,10,18%
71702336570,Bui Thanh Nhan,1/8/1991,Vietnam,1,1,10,18%
58381928869,Mai Tuan Phong,6/19/1973,Vietnam,0,0,16,18%
91219501749,Vu Huu Nghia,2/5/1980,Vietnam,0,0,17,18%
72541587917,Dinh Quoc Thinh,3/27/2003,Vietnam,0,0,1,18%
48343157725,Le Ngoc Ha,7/29/1979,Vietnam,1,1,14,18%
92260723407,Duong Thanh Khang,9/30/1963,Vietnam,0,0,0,18%
54546397273,Hoang Van Diep,10/15/1988,Vietnam,1,1,8,18%
97772483613,Le Phuc Linh,2/9/1993,Vietnam,0,0,12,18%
55818932089,To Xuan Nhan,3/9/1995,Vietnam,1,0,4,18%
35225754308,Bui Van Thinh,7/15/1986,Vietnam,0,0,2,18%
49512926514,Nguyen Quang Son,2/28/2001,Vietnam,0,0,0,18%
39689132633,Ho Ngoc Nhat,7/27/1970,Vietnam,1,1,16,18%
48648612669,Hoang Thi Yen,3/24/1998,Vietnam,1,0,5,18%
44678823060,Mac Duc Tu,12/14/1969,Vietnam,1,0,10,18%
91405215040,Tran Duc Thang,10/12/1999,Vietnam,1,1,5,18%
93723558241,Dinh Duc Phong,2/4/1977,Vietnam,1,1,16,18%
35653541024,Ngo Ngoc Giang,6/29/1935,Vietnam,1,0,24,18%
83314588141,Tran Phuc My,10/25/2007,Vietnam,0,0,0,18%
13617168258,Phung Anh Nam,6/17/2000,Vietnam,1,0,3,18%
19574165346,Do Van Ha,4/9/1970,Vietnam,1,1,8,18%
11220979897,Ho Thuy Mai,7/27/1967,Vietnam,1,1,13,18%
74019792423,Vu My Quy,5/10/2004,Vietnam,1,1,1,18%
10019462739,Duong Minh Ha,7/24/1943,Vietnam,0,0,0,18%
73000164790,Do Tuyet Dung,7/21/1949,Vietnam,1,0,1,18%
56556864064,Ly Dinh Quy,7/24/1973,Vietnam,1,1,3,18%
87588662988,Ngo Thuy Quy,8/17/1987,Vietnam,1,1,16,18%
22610499446,Truong Thuy Thao,8/18/1980,Vietnam,0,0,0,18%
49634269282,Doan Duc Khoa,11/25/1961,Vietnam,1,0,1,18%
37220681756,Kieu Quoc Ha,9/6/1989,Vietnam,1,1,6,18%
36062758957,Pham Duc Mai,12/11/1985,Vietnam,0,0,21,18%
74184258820,Chau Tuan Dat,4/6/1979,Vietnam,1,1,11,18%
17422444200,Truong Xuan Lan,3/23/1999,Vietnam,1,1,2,18%
52512466037,Dao Van Hieu,11/7/2001,Vietnam,0,0,0,18%
45971776115,Doan Van Nhat,9/6/1991,Vietnam,1,0,8,18%
64693807755,Duong Thi Cuong,12/7/2002,Vietnam,0,0,5,18%
20371548660,Ngo Thu Thao,7/7/1977,Vietnam,0,0,0,18%
95869658713,Truong Xuan Thang,7/21/1999,Vietnam,1,1,6,18%
75059875712,Ho Tuyet Trung,7/23/2007,Vietnam,1,1,1,18%
36629344272,Truong Tuyet Thang,10/10/1958,Vietnam,0,0,5,18%
99768292862,Doan Ngoc Quy,11/8/1971,Vietnam,1,1,12,18%
60692016451,Ngo Tuan Hieu,6/15/1988,Vietnam,0,0,0,18%
34213853615,Mac Hoang Vy,8/7/1961,Vietnam,1,1,21,18%
13772932134,Le Thu Phuc,12/21/1972,Vietnam,0,0,0,18%
79686759515,Le Dinh Quy,1/16/1988,Vietnam,1,0,7,18%
74720269499,Kieu Ngoc Quy,9/27/1966,Vietnam,0,0,13,18%
49110789096,Chau Thuy Toan,2/25/1969,Vietnam,1,1,1,18%
49077056365,Le Thanh Huong,12/13/1982,Vietnam,1,0,7,18%
58132940001,Lam Phuong Nhat,2/10/1999,Vietnam,1,1,8,18%
80407062287,To Hoang Lan,5/2/1951,Vietnam,0,0,15,18%
63130312187,Duong Thuy Nam,5/25/1981,Vietnam,0,0,14,18%
80988484635,Do Tuan Linh,4/17/1983,Vietnam,0,0,3,18%
91361451793,Bui Huy Kien,1/1/1973,Vietnam,0,0,0,18%
85540991768,Phung Thanh Huong,10/11/2007,Vietnam,1,0,1,18%
42073060497,Truong Thanh Mai,10/31/1938,Vietnam,1,0,4,18%
23936724326,Lam Diem Khang,2/18/1961,Vietnam,1,1,16,18%
79075735533,Ho Dinh Hieu,7/31/1964,Vietnam,1,1,11,18%
15892506896,Vu Dinh Kien,7/23/1954,Vietnam,1,1,11,18%
48952191740,Nguyen Huu Son,1/1/1963,Vietnam,1,0,8,18%
75932956629,Mac Phuong Lan,7/5/1980,Vietnam,0,0,0,18%
41425049823,Mai Diem Dat,10/18/2004,Vietnam,0,0,0,18%
37330791217,Vo Tien Trang,5/10/1999,Vietnam,0,0,0,18%
37118610682,To Tien Nam,5/30/1966,Vietnam,1,0,17,18%
42771465130,Truong Thuy Tu,10/13/1992,Vietnam,1,1,5,18%
17957858817,Phan Tuyet Yen,9/13/1966,Vietnam,1,1,1,18%
60158942076,Huynh My Huong,5/19/1976,Vietnam,1,1,9,18%
56840510087,Lam Huy Phuc,12/10/1969,Vietnam,1,0,3,18%
14388060708,Vo Thu Cuong,9/22/1995,Vietnam,1,0,8,18%
83838492059,Duong Duc Nam,11/21/1982,Vietnam,1,1,13,18%
53801560035,Chau Quang Nam,11/13/1985,Vietnam,1,1,6,18%
17909264602,Dao My Thao,3/25/1961,Vietnam,1,0,1,18%
26048320763,Tran Thi Tai,9/27/1986,Vietnam,1,1,6,18%
39528715400,Dinh Phuc Binh,4/20/1943,Vietnam,0,0,2,18%
40901764872,Ngo Minh Thang,11/28/1960,Vietnam,0,0,4,18%
34702840516,Huynh Thu Nam,11/19/1942,Vietnam,0,0,3,18%
93036073166,Ngo Anh Quy,5/30/1946,Vietnam,1,0,8,18%
79267202624,Phung Thu Phong,11/9/1991,Vietnam,1,1,1,18%
59064057403,Pham Nhu Tu,3/15/1972,Vietnam,1,0,2,18%
49685648054,Ho Thanh Tu,5/13/2007,Vietnam,1,0,1,18%
26951810266,Mac Xuan Giang,2/24/1979,Vietnam,1,1,4,18%
33246240810,Chau Thuy Binh,1/26/1980,Vietnam,0,0,0,18%
31912652196,Truong Hoang Cuong,7/22/1982,Vietnam,1,1,1,18%
16837219027,Vo Hoang Dung,10/15/1968,Vietnam,1,0,2,18%
92874832249,Do Phuong Ha,12/8/1994,Vietnam,0,0,0,18%
34712127273,Bui Ngoc Son,6/2/1944,Vietnam,1,1,11,18%
31134935165,Bui Huu Phong,9/23/2006,Vietnam,0,0,0,18%
76467955994,Le Phuc Yen,9/4/2005,Vietnam,0,0,0,18%
82456166942,Do Thu My,7/18/1998,Vietnam,0,0,3,18%
74693070891,Ho Van Kien,6/19/1968,Vietnam,1,1,5,18%
29403902017,Trinh Xuan My,2/11/1978,Vietnam,1,0,11,18%
59333578378,Huynh Huy Son,5/22/1944,Vietnam,1,0,1,18%
73315751792,Do Thi Yen,5/4/1983,Vietnam,1,0,6,18%
16275118424,Ho Tuyet Yen,11/23/1978,Vietnam,1,0,8,18%
99214827045,Le Manh Trung,11/11/1971,Vietnam,1,1,3,18%
29404338826,Le Quoc Thang,8/2/1980,Vietnam,1,0,4,18%
49977097694,Vu Diem Loc,4/17/1994,Vietnam,1,0,9,18%
29747500107,Dang Tien Toan,11/8/1988,Vietnam,0,0,15,18%
48863214567,Pham Thi Cuong,8/16/1991,Vietnam,1,1,1,18%
40143079685,Nguyen Tuan Kien,5/30/1980,Vietnam,1,1,4,18%
40061409551,Dang Tuyet Ha,7/15/2007,Vietnam,1,1,1,18%
84693844939,Tran Bao Hieu,2/20/2001,Vietnam,0,0,4,18%
84125540564,Mac Phuc My,6/17/1961,Vietnam,0,0,11,18%
74533176303,Hoang Huu Kien,5/26/1966,Vietnam,1,1,2,18%
98875516530,Truong Bao Vy,1/4/1991,Vietnam,1,1,2,18%
25202811286,Ho Tien Thang,8/5/2007,Vietnam,1,1,1,18%
33528874181,Ngo Thanh Cuong,1/9/1989,Vietnam,1,1,4,18%
25370513722,Ho Gia Ha,3/6/1986,Vietnam,0,0,2,18%
42521185211,Kieu Diem Loc,6/1/1969,Vietnam,1,1,8,18%
96180273385,Duong Quang Khang,1/21/1961,Vietnam,0,0,10,18%
89149774140,Mai Quoc Quy,9/23/1942,Vietnam,1,0,7,18%
50376783763,Vo Anh Lan,4/7/1963,Vietnam,0,0,3,18%
35612730575,Vo Ngoc Nghia,6/2/1963,Vietnam,1,0,1,18%
88785298017,Vu Manh My,7/5/2004,Vietnam,1,0,1,18%
69925430383,Ly Thi Thang,5/27/1991,Vietnam,1,0,8,18%
80166495984,Pham Van Phuc,6/14/1952,Vietnam,0,0,0,18%
39254215380,Dinh Quang Tai,6/5/1974,Vietnam,1,0,5,18%
35845031910,Ly Anh Khoa,12/9/2003,Vietnam,0,0,0,18%
92835797544,Nguyen Anh Toan,8/7/1965,Vietnam,0,0,0,18%
51368661860,Truong Duc Khang,4/13/1978,Vietnam,1,1,6,18%
59845073246,Truong Bao Trung,2/13/1999,Vietnam,0,0,0,18%
59837569260,Tran Minh Dat,12/9/1971,Vietnam,0,0,0,18%
56096108831,Duong Dinh Hoa,3/21/1990,Vietnam,1,1,12,18%
23197744283,Do Ngoc Yen,7/27/1998,Vietnam,0,0,5,18%
25550359644,Ho Thi Thang,3/20/1949,Vietnam,1,1,11,18%
52821648832,Trinh Phuong Nam,4/16/2003,Vietnam,1,1,2,18%
85584386327,Doan Phuong Kien,5/21/1988,Vietnam,0,0,0,18%
50671159540,Ho Tien Lan,1/3/1941,Vietnam,1,1,5,18%
11885315245,Le Gia Thao,12/18/1977,Vietnam,0,0,18,18%
52754615596,Pham Tuan Khoa,10/6/2007,Vietnam,1,1,1,18%
54658851913,Phan Quang Khoa,1/4/1996,Vietnam,1,1,4,18%
74343807414,Truong Phuong Toan,6/23/1971,Vietnam,1,1,2,18%
96842590212,Bui Thanh Huong,5/11/1993,Vietnam,0,0,0,18%
92455653086,Dinh Quang Nghia,10/3/1955,Vietnam,0,0,0,18%
95754143905,Ho Phuong Khoa,3/4/1986,Vietnam,0,0,0,18%
59294756275,Truong Huu Huong,11/17/1961,Vietnam,1,1,2,18%
69938538723,Kieu Tuyet Cuong,4/30/2000,Vietnam,0,0,1,18%
41219575135,Bui My Nhan,9/9/1962,Vietnam,1,1,18,18%
90356750691,To Ngoc Loc,10/22/1986,Vietnam,0,0,0,18%
99816939489,To Quang Thang,12/31/2000,Vietnam,0,0,0,18%
52450888235,Duong Bao Toan,2/2/1971,Vietnam,1,0,18,18%
74335322249,Trinh Ngoc Huong,2/9/1972,Vietnam,0,0,0,18%
61542098332,Lam Huu Phuc,10/25/1937,Vietnam,1,1,10,18%
15752591073,Nguyen Quoc Phuc,12/31/2008,Vietnam,1,1,1,18%
35595636004,Nguyen Anh Yen,8/22/1974,Vietnam,0,0,0,18%
27600353342,Pham Ngoc Phong,12/4/1935,Vietnam,1,0,2,18%
55804738811,Le Anh Yen,4/9/1989,Vietnam,1,1,1,18%
36335767753,Vo Ngoc Quy,2/19/1970,Vietnam,1,1,7,18%
18814107930,Ly Quoc Kien,6/19/1997,Vietnam,0,0,0,18%
94753143035,Kieu Gia Ha,5/2/1968,Vietnam,1,0,18,18%
60680812777,Do Anh Loc,7/26/1988,Vietnam,0,0,0,18%
21767780241,Dinh Bao Giang,9/29/1966,Vietnam,1,0,8,18%
51361915643,Vu Nhu Nhat,8/26/1987,Vietnam,1,1,8,18%
84510856442,Phan Quang Khoa,2/16/1987,Vietnam,0,0,1,18%
33032184786,Huynh Minh Toan,4/14/2006,Vietnam,1,0,1,18%
76443256448,Do Huy Hieu,10/15/1953,Vietnam,0,0,0,18%
26893430320,Bui Ngoc Binh,11/13/1981,Vietnam,0,0,1,18%
66738452342,Do Manh Diep,12/10/1993,Vietnam,1,1,1,18%
72591350212,Do Phuong Nhat,12/27/2005,Vietnam,1,1,1,18%
32888487698,Do Minh Giang,7/27/1973,Vietnam,0,0,0,18%
71021505697,Ly Hoang Linh,6/19/1981,Vietnam,1,1,1,18%
49283309174,Dao Phuc Nghia,6/6/1985,Vietnam,1,0,14,18%
87792566604,Do Ngoc Dung,6/20/1940,Vietnam,0,0,5,18%
42776529805,Ly Hoang Toan,7/11/1973,Vietnam,1,1,18,18%
78210181849,Mai Thi Mai,1/21/1995,Vietnam,1,1,5,18%
18182534240,Phung Thuy Tai,5/3/1961,Vietnam,1,1,1,18%
66894510427,To Duc Kien,12/19/1981,Vietnam,1,0,9,18%
97757195608,Trinh Gia Son,7/24/1970,Vietnam,1,1,21,18%
66917768060,Duong Thu Thinh,4/20/1931,Vietnam,1,1,2,18%
82874325965,Le Phuc Thinh,4/9/1979,Vietnam,1,1,1,18%
30548259158,Kieu Xuan Nghia,4/28/1974,Vietnam,1,1,10,18%
54294272681,Dinh Tuan Nghia,2/11/1972,Vietnam,1,1,6,18%
79285577062,Phan Phuong My,4/5/1992,Vietnam,0,0,8,18%
52387940888,Le Ngoc Huong,3/30/1993,Vietnam,1,1,4,18%
49566735849,Phung Thuy Quy,5/10/1983,Vietnam,0,0,19,18%
29495738746,Vu Thanh Binh,2/24/1986,Vietnam,1,1,3,18%
71186391676,Truong Manh Giang,3/30/1994,Vietnam,1,0,8,18%
57589557873,Huynh Xuan Nam,3/24/1934,Vietnam,1,1,10,18%
40501363575,Vu Xuan Thao,2/25/1945,Vietnam,0,0,2,18%
42017708904,Mac My Giang,12/19/1971,Vietnam,1,1,6,18%
22833338736,Duong Huy Tai,8/9/2001,Vietnam,1,0,7,18%
77759862747,Le Huu Linh,10/30/1959,Vietnam,1,1,4,18%
85685211559,Phung Tuyet Toan,10/7/1983,Vietnam,1,0,6,18%
48811578238,Mai Huu Toan,6/13/1962,Vietnam,1,0,29,18%
94396198605,Le Xuan My,6/23/2007,Vietnam,1,1,1,18%
16661387374,Phung Phuc Kien,7/10/1976,Vietnam,0,0,5,18%
78816859208,Dinh Van Nam,10/26/1964,Vietnam,1,1,13,18%
94318014695,Dinh Thi Vy,10/12/2002,Vietnam,1,1,2,18%
82280355857,Le Xuan Tu,10/7/1930,Vietnam,1,1,16,18%
54415848614,Le Gia Nam,8/9/1994,Vietnam,1,1,5,18%
70713778344,Phung Minh Tu,11/7/1963,Vietnam,1,0,24,18%
99550339993,Do Van Nhat,9/29/1983,Vietnam,1,0,11,18%
21368753861,Dang Thanh Dung,3/23/1992,Vietnam,0,0,0,18%
92375184273,Ngo Thuy Khang,9/9/1965,Vietnam,1,1,2,18%
33149465909,Dinh My Khang,4/3/1989,Vietnam,1,1,1,18%
67797642820,To Gia Kien,6/5/1998,Vietnam,1,1,2,18%
55692683185,Mac Dinh Vy,11/23/2006,Vietnam,1,1,1,18%
37093528726,Hoang Huy Huong,4/18/1961,Vietnam,1,0,17,18%
94754270848,Doan Phuc Khang,10/29/1982,Vietnam,0,0,3,18%
84530421103,Le Hoang Tai,8/16/1994,Vietnam,0,0,2,18%
23733839168,Ho Thanh Hieu,2/4/1989,Vietnam,1,1,1,18%
88135486471,Vu Bao Nam,3/3/1978,Vietnam,1,0,4,18%
49055053125,Duong Phuong Nghia,5/26/1992,Vietnam,1,1,2,18%
97374953097,Phan Dinh Ha,4/16/1974,Vietnam,0,0,0,18%
59104575548,Duong Thanh Anh,7/19/1986,Vietnam,0,0,0,18%
46541806012,Mac Tuan Binh,6/29/1967,Vietnam,0,0,0,18%
57391743051,Bui Quoc Phuc,3/10/1975,Vietnam,0,0,4,18%
62969438643,Mac Thu Dung,9/21/1978,Vietnam,1,1,5,18%
84212793471,Tran Van Trang,10/3/2006,Vietnam,0,0,0,18%
91147948068,Trinh My Nhat,6/21/1989,Vietnam,1,0,2,18%
63012457098,Hoang Ngoc Linh,4/12/1989,Vietnam,1,1,17,18%
78358670364,Dang Tuyet Trung,9/30/1965,Vietnam,1,1,3,18%
